메뉴1,메뉴2,상관계수
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_카스 병(단체),0.8350011201809514
포레스트릿_복숭아 아이스티,포레스트릿_치즈 핫도그,0.8348219158337578
카페테리아_짬뽕밥,포레스트릿_코카콜라,0.8334606564567957
카페테리아_새우튀김 우동,카페테리아_약 고추장 돌솥비빔밥,0.8330910787074793
카페테리아_새우튀김 우동,포레스트릿_스프라이트,0.8327176581671993
카페테리아_공깃밥(추가),카페테리아_카페라떼(ICE),0.8324439507582441
카페테리아_짜장밥,카페테리아_카페라떼(HOT),0.8323958553091629
카페테리아_공깃밥(추가),포레스트릿_떡볶이,0.8322300060340939
카페테리아_구슬아이스크림,포레스트릿_스프라이트,0.8310045891131953
카페테리아_짜장면,포레스트릿_생수,0.8304614240050441
카페테리아_어린이 돈까스,카페테리아_카페라떼(HOT),0.8304101391554165
카페테리아_짜장밥,포레스트릿_꼬치어묵,0.830016761576377
카페테리아_복숭아 아이스티,포레스트릿_아메리카노(ICE),0.8296616778957738
카페테리아_약 고추장 돌솥비빔밥,포레스트릿_페스츄리 소시지,0.8295269370663129
카페테리아_짬뽕밥,포레스트릿_생수,0.8281546412324544
카페테리아_아메리카노(HOT),카페테리아_약 고추장 돌솥비빔밥,0.8276949582386015
카페테리아_치즈돈까스,포레스트릿_스프라이트,0.8276596450047597
담하_(후식) 된장찌개,담하_담하 한우 불고기,0.8274518514201001
포레스트릿_스프라이트,포레스트릿_치즈 핫도그,0.8260710658733895
연회장_돈목살 김치찌개 (밥포함),연회장_모둠 돈육구이(3인),0.825900956463202
포레스트릿_복숭아 아이스티,포레스트릿_카페라떼(ICE),0.8256150754725572
카페테리아_돼지고기 김치찌개,포레스트릿_코카콜라,0.8253044676794458
화담숲주막_참살이 막걸리,화담숲카페_현미뻥스크림,0.825259427733207
카페테리아_새우 볶음밥,포레스트릿_생수,0.8247215434810232
카페테리아_치즈돈까스,포레스트릿_아메리카노(ICE),0.8244229438667025
카페테리아_아메리카노(ICE),카페테리아_어린이 돈까스,0.8243412871424798
카페테리아_짜장밥,포레스트릿_치즈 핫도그,0.8240059583848669
포레스트릿_꼬치어묵,포레스트릿_아메리카노(ICE),0.8233744792755232
포레스트릿_생수,포레스트릿_카페라떼(HOT),0.8232210360469226
카페테리아_카페라떼(ICE),포레스트릿_생수,0.8229198601535077
카페테리아_카페라떼(ICE),포레스트릿_아메리카노(ICE),0.8220118034832005
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_참이슬 (단체),0.820762362117069
포레스트릿_복숭아 아이스티,포레스트릿_아메리카노(HOT),0.8206703819674548
카페테리아_짜장면,포레스트릿_복숭아 아이스티,0.820046597338086
카페테리아_짜장밥,포레스트릿_복숭아 아이스티,0.8197178231880232
카페테리아_카페라떼(HOT),포레스트릿_떡볶이,0.8193613551973564
포레스트릿_떡볶이,포레스트릿_코카콜라,0.8178345443460336
포레스트릿_복숭아 아이스티,포레스트릿_카페라떼(HOT),0.8175072161818034
카페테리아_짬뽕,포레스트릿_생수,0.8171445431026513
카페테리아_돼지고기 김치찌개,포레스트릿_생수,0.8167120497248489
카페테리아_공깃밥(추가),카페테리아_새우 볶음밥,0.8156515028379573
카페테리아_짜장밥,포레스트릿_코카콜라,0.8153800765955922
카페테리아_샷 추가,카페테리아_카페라떼(ICE),0.8152878930428
포레스트릿_카페라떼(ICE),포레스트릿_페스츄리 소시지,0.814941774475443
카페테리아_짜장밥,포레스트릿_스프라이트,0.8135285800114088
카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,0.8134575838778937
포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,0.8130502292517945
카페테리아_수제 등심 돈까스,포레스트릿_아메리카노(ICE),0.8125772071661089
포레스트릿_치즈 핫도그,포레스트릿_카페라떼(ICE),0.8119653080185153
카페테리아_복숭아 아이스티,카페테리아_어린이 돈까스,0.8116548537917518
담하_(정식) 물냉면 ,담하_담하 한우 불고기 정식,0.8114830253603372
카페테리아_짜장면,포레스트릿_아메리카노(ICE),0.8112464891150396
담하_(후식) 물냉면,담하_(후식) 비빔냉면,0.8107109430878482
카페테리아_약 고추장 돌솥비빔밥,카페테리아_카페라떼(HOT),0.8104023735680449
포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),0.8099002497030582
카페테리아_샷 추가,포레스트릿_복숭아 아이스티,0.809473366452875
화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림,0.8092972966483271
포레스트릿_꼬치어묵,포레스트릿_스프라이트,0.8081725150869756
카페테리아_복숭아 아이스티,카페테리아_약 고추장 돌솥비빔밥,0.807913975679896
카페테리아_복숭아 아이스티,포레스트릿_생수,0.8076417717667539
카페테리아_구슬아이스크림,포레스트릿_아메리카노(ICE),0.8071514621024417
카페테리아_짬뽕,포레스트릿_복숭아 아이스티,0.807097954686616
포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),0.8063146728752032
연회장_골뱅이무침,연회장_모둠 돈육구이(3인),0.8062177861923958
카페테리아_약 고추장 돌솥비빔밥,카페테리아_카페라떼(ICE),0.8061136856039578
카페테리아_어린이 돈까스,카페테리아_카페라떼(ICE),0.80482109075734
포레스트릿_꼬치어묵,포레스트릿_복숭아 아이스티,0.8048194374421931
화담숲주막_찹쌀식혜,화담숲카페_카페라떼 ICE,0.8042139053240381
카페테리아_약 고추장 돌솥비빔밥,카페테리아_짜장밥,0.8041478331242792
카페테리아_수제 등심 돈까스,포레스트릿_복숭아 아이스티,0.8026095990260571
카페테리아_샷 추가,카페테리아_치즈돈까스,0.8020799834809773
포레스트릿_스프라이트,포레스트릿_카페라떼(ICE),0.8018990058158615
카페테리아_샷 추가,포레스트릿_코카콜라,0.8018973942218104
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_콜라 (단체),0.7994375535624088
카페테리아_새우튀김 우동,카페테리아_샷 추가,0.7988295477532159
카페테리아_어린이 돈까스,포레스트릿_생수,0.7982313062889443
카페테리아_아메리카노(HOT),포레스트릿_코카콜라,0.7967050368340197
포레스트릿_떡볶이,포레스트릿_아메리카노(ICE),0.7958020171803475
카페테리아_약 고추장 돌솥비빔밥,포레스트릿_생수,0.7949348176742213
카페테리아_샷 추가,카페테리아_아메리카노(ICE),0.7945508759233559
포레스트릿_생수,포레스트릿_카페라떼(ICE),0.7939711404948845
화담숲주막_해물파전,화담숲카페_아메리카노 HOT,0.7918786228927391
화담숲주막_병천순대,화담숲카페_아메리카노 ICE,0.7911532592992555
포레스트릿_스프라이트,포레스트릿_카페라떼(HOT),0.7909922662664787
화담숲주막_단호박 식혜 ,화담숲카페_카페라떼 ICE,0.7909706657055787
카페테리아_새우 볶음밥,카페테리아_아메리카노(HOT),0.7889959126192774
느티나무 셀프BBQ_BBQ55(단체),느티나무 셀프BBQ_스프라이트 (단체),0.78883264224805
포레스트릿_복숭아 아이스티,포레스트릿_생수,0.7887260335059804
포레스트릿_아메리카노(ICE),포레스트릿_카페라떼(HOT),0.7881156642122649
화담숲주막_병천순대,화담숲카페_카페라떼 ICE,0.7871060290610673
카페테리아_어린이 돈까스,포레스트릿_아메리카노(ICE),0.7870336392742339
화담숲주막_스프라이트,화담숲카페_아메리카노 ICE,0.7865320363325682
카페테리아_짬뽕,포레스트릿_아메리카노(ICE),0.7843757538249178
카페테리아_짬뽕밥,포레스트릿_복숭아 아이스티,0.7838719248622081
카페테리아_짜장면,포레스트릿_스프라이트,0.7834794392570249
화담숲주막_콜라,화담숲카페_아메리카노 ICE,0.782807768865624
카페테리아_짬뽕,포레스트릿_스프라이트,0.7825854297714836
카페테리아_수제 등심 돈까스,포레스트릿_스프라이트,0.7816185388423421
카페테리아_샷 추가,포레스트릿_페스츄리 소시지,0.7811788787500759
카페테리아_아메리카노(ICE),포레스트릿_카페라떼(ICE),0.7808881563325734
카페테리아_어린이 돈까스,포레스트릿_코카콜라,0.7808626076183051
카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,0.7806885468717565
담하_(후식) 된장찌개,담하_공깃밥,0.7800810308265305
포레스트릿_생수,포레스트릿_스프라이트,0.7786709944551724
카페테리아_약 고추장 돌솥비빔밥,포레스트릿_아메리카노(ICE),0.7782633951819707
카페테리아_돼지고기 김치찌개,포레스트릿_복숭아 아이스티,0.7776227554449174
담하_(정식) 비빔냉면,담하_담하 한우 불고기 정식,0.7762789758055709
카페테리아_공깃밥(추가),포레스트릿_코카콜라,0.7760861539023965
카페테리아_구슬아이스크림,카페테리아_샷 추가,0.7759903868548413
카페테리아_새우튀김 우동,포레스트릿_생수,0.7758300933391129
카페테리아_짜장면,포레스트릿_카페라떼(ICE),0.77578470940868
카페테리아_짬뽕밥,포레스트릿_아메리카노(ICE),0.775666589821454
화담숲주막_병천순대,화담숲카페_아메리카노 HOT,0.7754297609005225
화담숲주막_느린마을 막걸리,화담숲카페_아메리카노 ICE,0.7752289824967171
카페테리아_치즈돈까스,포레스트릿_카페라떼(ICE),0.7751147353374357
카페테리아_새우튀김 우동,포레스트릿_아메리카노(ICE),0.774093829515901
화담숲주막_느린마을 막걸리,화담숲카페_아메리카노 HOT,0.7724473855160298
카페테리아_새우 볶음밥,카페테리아_카페라떼(HOT),0.7715333633669625
카페테리아_복숭아 아이스티,포레스트릿_카페라떼(ICE),0.7708951378645656
카페테리아_진사골 설렁탕,포레스트릿_떡볶이,0.7706857043086385
카페테리아_새우 볶음밥,카페테리아_아메리카노(ICE),0.7703709087521771
화담숲주막_느린마을 막걸리,화담숲카페_카페라떼 ICE,0.7699215800661043
포레스트릿_아메리카노(HOT),포레스트릿_카페라떼(ICE),0.7692848507107172
카페테리아_구슬아이스크림,포레스트릿_카페라떼(ICE),0.7679532305353963
카페테리아_수제 등심 돈까스,포레스트릿_카페라떼(ICE),0.7673650729765014
포레스트릿_꼬치어묵,포레스트릿_카페라떼(ICE),0.7672933916100158
화담숲주막_참살이 막걸리,화담숲카페_아메리카노 HOT,0.7668950288170387
카페테리아_카페라떼(ICE),포레스트릿_카페라떼(ICE),0.7653067433385996
카페테리아_짜장밥,포레스트릿_떡볶이,0.765204021391938
카페테리아_약 고추장 돌솥비빔밥,포레스트릿_코카콜라,0.7641041455454296
카페테리아_카페라떼(HOT),포레스트릿_코카콜라,0.7636354396888883
카페테리아_돼지고기 김치찌개,포레스트릿_아메리카노(ICE),0.7628946378783786
카페테리아_짬뽕밥,포레스트릿_스프라이트,0.7628239260376772
카페테리아_약 고추장 돌솥비빔밥,포레스트릿_카페라떼(ICE),0.7626956822441928
화담숲주막_해물파전,화담숲카페_아메리카노 ICE,0.7608761708160641
포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),0.7590502171275431
카페테리아_어린이 돈까스,포레스트릿_복숭아 아이스티,0.7586413090448832
카페테리아_어린이 돈까스,포레스트릿_카페라떼(ICE),0.7584738579022933
카페테리아_돼지고기 김치찌개,포레스트릿_스프라이트,0.7576498459754462
카페테리아_공깃밥(추가),포레스트릿_복숭아 아이스티,0.7571291630150416
카페테리아_새우 볶음밥,포레스트릿_페스츄리 소시지,0.7549835842447521
화담숲주막_스프라이트,화담숲카페_카페라떼 ICE,0.75475673729518
카페테리아_샷 추가,카페테리아_짜장면,0.7543136200985798
카페테리아_샷 추가,포레스트릿_카페라떼(HOT),0.7537677664494912
카페테리아_짜장밥,포레스트릿_아메리카노(ICE),0.7536795860812381
카페테리아_샷 추가,포레스트릿_아메리카노(HOT),0.7519529784409242
카페테리아_샷 추가,카페테리아_짬뽕,0.7512550454354356
카페테리아_공깃밥(추가),포레스트릿_생수,0.7505698673082708
카페테리아_샷 추가,카페테리아_짜장밥,0.7501382311846253
카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,0.748910245729218
화담숲주막_콜라,화담숲카페_카페라떼 ICE,0.7484759461576419
화담숲주막_참살이 막걸리,화담숲카페_아메리카노 ICE,0.7483978842753208
카페테리아_샷 추가,포레스트릿_스프라이트,0.7483773111872637
라그로타_버섯 크림 리조또,라그로타_해산물 토마토 스튜 파스타,0.7470222466878467
담하_담하 한우 불고기,담하_메밀면 사리,0.7469986771025581
담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,0.7468854409649838
카페테리아_새우 볶음밥,카페테리아_진사골 설렁탕,0.7467310072679765
카페테리아_짬뽕,포레스트릿_카페라떼(ICE),0.7457566281883026
카페테리아_샷 추가,카페테리아_수제 등심 돈까스,0.7446187946594898
화담숲주막_참살이 막걸리,화담숲카페_카페라떼 ICE,0.7439547078683227
카페테리아_약 고추장 돌솥비빔밥,포레스트릿_복숭아 아이스티,0.7434311491826374
담하_생목살 김치찌개,담하_한우 떡갈비 정식,0.7429495907743277
포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,0.7428716624083251
포레스트릿_떡볶이,포레스트릿_카페라떼(ICE),0.7426093668039585
